RoMEO Record ID	Publisher	Policy Heading	Country	RoMEO colour	Published Permission	Published Restrictions	Published Max embargo	Accepted Permission	Accepted Restrictions	Accepted Max embargo	Submitted Permission	Submitted Restrictions	Submitted Max embargo	Open Access Publishing	Record Status	Updated
547	"Coastal Education and Research Foundation (CERF)"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE			public	2012-10-26
1227	"Coasts, Oceans, Ports and Rivers Institute (COPRI)"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2012-04-18
812	"Cochrane Collaboration"	[Default policy]	GB	blue	can	FALSE		cannot	FALSE		unclear	FALSE		Paid OA options	public	2013-10-08
322	"CODESRIA"	[Default policy]	SN	blue	can	FALSE		can	FALSE		restricted	TRUE			public	2011-08-12
1775	"Cogent OA"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-01-28
1984	"Cogitatio Press"	[Default policy]	PT	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-08-15
1720	"Cognizant Communication Corporation"	"Creative Commons Attribution Non-Commercial"	US	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2013-12-03
771	"Cognizant Communication Corporation"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2010-05-17
1523	"Cold Spring Harbor Laboratory Press"	"12 month Embargo"	US	green	restricted	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2013-08-23
448	"Cold Spring Harbor Laboratory Press"	[Default policy]	US	green	restricted	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2013-08-23
1544	"Colegio Oficial de Doctores y Licenciados en Bellas Artes de Andalucía (COLBAA)"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2013-05-08
1795	"Colegio Oficial de Psicólogos del Principado de Asturias"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2014-03-03
2243	"Colegio Profesional de Psicologos de Costa Rica"	[Default policy]	CR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-02-25
786	"College Art Association"	[Default policy]	US	yellow	unknown	FALSE		unclear	FALSE		can	FALSE			public	2017-02-24
648	"College of American Pathologists"	[Default policy]	US	white	unknown	FALSE		cannot	FALSE		cannot	FALSE			public	2009-07-03
150	"College of Intensive Care Medicine of Australia and New Zealand"	[Default policy]	AU	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2017-07-03
546	"College of Occupational Therapists"	[Default policy]	GB	white	unknown	FALSE		cannot	FALSE		cannot	FALSE			public	2009-02-13
2997	"College of Optometrists"	[Default policy]	GB	white	restricted	TRUE	12	restricted	TRUE	12	restricted	TRUE			public	2017-03-17
2912	"College of Surgeons of Sri Lanka"	[Default policy]	LK	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2016-12-01
426	"Collegium Basilea"	[Default policy]	CH	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2008-05-19
1912	"Columbia University, Library/Information Service, Center for Digital Research and Scholarship"	"Creative Commons Attribution Non-Commercial License"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-03-05
2251	"Columbia University, Library/Information Service, Center for Digital Research and Scholarship"	"Creative Commons Attribution Non-Commercial No Derivatives"	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-03-05
2250	"Columbia University, Library/Information Service, Center for Digital Research and Scholarship"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-03-05
3118	"Columbia University, Teachers College"	[Default policy]	US	yellow	cannot	FALSE		cannot	FALSE		can	FALSE			public	2017-10-30
1023	"Comité National de la Gravure Française"	[Default policy]	FR	yellow	cannot	FALSE		restricted	FALSE	12	can	FALSE			public	2011-06-23
1677	"Committee on Data for Science and Technology (CODATA)"	[Default policy]	FR	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2013-10-10
687	"Common Ground Research Networks"	[Default policy]	US	yellow	cannot	FALSE		cannot	FALSE		can	FALSE		Paid OA options	public	2016-11-16
1146	"Commonwealth Forestry Association"	[Default policy]	GB	yellow	cannot	FALSE		cannot	FALSE		can	FALSE			public	2013-10-18
2347	"Commonwealth of Learning"	[Default policy]	CA	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-06-16
2082	"Company of Biologists"	"Development"	GB	green	can	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2015-11-16
1589	"Company of Biologists"	"OAJ"	GB	green	can	FALSE		can	FALSE		can	FALSE			public	2015-06-12
29	"Company of Biologists"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2016-04-12
1871	"Competition Law Scholars Forum (CLaSF)"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-04-16
2707	"Compuscript"	[Default policy]	IE	green	unknown	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-10-05
1571	"COMPUSOFT"	[Default policy]	IN	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2013-06-12
1359	"Comunitat Valenciana, Col·legi Oficial de Bibliotecaris i Documentalistes (COBDCV)"	[Default policy]	ES	green	unknown	FALSE		can	FALSE		can	FALSE			public	2012-10-12
793	"Confindustria, Centro Studi"	[Default policy]	IT	yellow	cannot	FALSE		restricted	TRUE		can	FALSE			public	2010-06-03
780	"Consejo Superior de Investigaciones Científicas (CSIC)"	[Default policy]	ES	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2017-06-27
2194	"Conselho Brasileiro de Oftalmologia"	[Default policy]	BR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-07-15
2424	"Conselho Federal de Farmácia"	[Default policy]	BR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-07-27
2165	"Conselho Regional de Administracao do Parana (CRA-PR)"	[Default policy]	BR	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2014-11-25
1376	"Consiglio per la Ricerca e la sperimentazione in Agricoltura, Unità di Ricerca per la Valorizzazione qualitativa dei cereali (CRA-QCE)"	[Default policy]	IT	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2012-11-07
2500	"Consiglio per la ricerca in agricoltura e l'analisi dell'economia agraria, Forestry Reaserch Centre (CREA-SEL)"	[Default policy]	IT	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-10-27
2365	"Contexto Kantianos"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-06-25
1878	"Copenhagen Lutheran School of Theology"	[Default policy]	DK	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-04-22
215	"Copernicus Publications"	[Default policy]	DE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-27
486	"Cork University Press"	[Default policy]	IE	white	unknown	FALSE		cannot	FALSE		cannot	FALSE			public	2009-01-28
489	"Cornell University, The Johnson School"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2011-08-12
1967	"Corning Museum of Glass"	[Default policy]	US	white	restricted	FALSE	12	restricted	FALSE	12	unclear	FALSE			public	2014-06-09
2045	"Corporación Universitaria Reformada"	[Default policy]	CO	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2014-08-07
662	"Corporation des bibliothécaires professionnels du Québec"	[Default policy]	CA	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2012-01-13
2546	"Corporation for National Research Initiatives"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2015-08-19
2241	"COSCA (Counselling and Psychotherapy in Scotland)"	[Default policy]	GB	white	unknown	FALSE		restricted	TRUE		unclear	FALSE			public	2015-02-25
3023	"Cosmos Scholars Publishing House"	[Default policy]	PK	green	can	FALSE		can	FALSE		can	FALSE			public	2017-05-05
1522	"Council for British Archaeology"	"Internet Archaeology"	GB	green	can	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2013-04-17
423	"Council for British Archaeology"	[Default policy]	GB	green	cannot	FALSE		can	FALSE		can	FALSE			public	2009-05-01
772	"Council for Exceptional Children"	[Default policy]	US	white	unknown	FALSE		unclear	FALSE		unclear	FALSE			public	2010-05-12
705	"Council of Centers in Jewish-Christian Relations"	[Default policy]	US	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2009-12-17
1039	"Council of the KwaZulu-Natal Museum"	[Default policy]	ZA	white	restricted	FALSE	18	cannot	FALSE		cannot	FALSE			public	2011-09-06
1757	"Council on Undergraduate Research"	[Default policy]	US	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-01-03
3161	"Coventry University"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2018-01-31
2547	"Coventry University, Centre for Applied Research in Psychology"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-19
1966	"Coventry University, Faculty of Health and Life Sciences"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-06-09
2548	"CRA Journals"	[Default policy]	IT	blue	can	FALSE		can	FALSE		unclear	FALSE		All journals OA	public	2015-08-19
2457	"Creighton University"	[Default policy]	US	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-08-11
3021	"Croatian Association of Civil Engineers"	[Default policy]	HR	white	restricted	FALSE	3	restricted	FALSE	3	restricted	TRUE		All journals OA	public	2017-05-03
2960	"Croatian Chemical Society (Hrvatsko kemijsko drustvo)"	[Default policy]	HR	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-02-13
376	"Crop Science Society of America"	[Default policy]	US	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2016-07-27
956	"Crustacean Society"	[Default policy]	US	blue	can	FALSE		cannot	FALSE		unclear	FALSE			public	2012-02-17
2549	"Cryo Letters"	[Default policy]	GB	white	cannot	FALSE		cannot	FALSE		cannot	FALSE		Paid OA options	public	2015-08-19
160	"CSIRO Publishing"	[Default policy]	AU	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2016-07-28
1041	"CSSALL Publishers"	[Default policy]	ZA	white	restricted	FALSE	12	restricted	FALSE	12	cannot	FALSE			public	2011-09-08
490	"Cumberland and Westmorland Antiquarian and Archaeological Society (CWAAS)"	[Default policy]	GB	white	unknown	FALSE		cannot	FALSE		cannot	FALSE			public	2010-11-09
379	"Current Medicine Group"	[Default policy]	DE	green	cannot	FALSE		can	FALSE		can	FALSE		Paid OA options	public	2014-07-09
1584	"Current Research in Jazz"	[Default policy]	US	green	cannot	FALSE		can	FALSE		can	FALSE			public	2013-06-24
645	"Cybergeo : European Journal of Geography"	[Default policy]	FR	green	can	FALSE		can	FALSE		can	FALSE			public	2014-04-11
2511	"Czech Geological Society"	[Default policy]	CZ	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2015-08-17
2733	"Câmara Municipal de Lisboa, Arquivo Municipal"	[Default policy]	PT	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2016-02-05
1917	"Danmarks Specialpaedagogiske Forening"	[Default policy]	DK	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-05-13
1897	"Dansk Historisk Fællesråd"	[Default policy]	DK	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2014-04-29
1879	"Dansk Ornitologisk Forening"	[Default policy]	DK	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-04-22
1880	"Dansk Sociologforening"	[Default policy]	DK	white	restricted	FALSE	12	cannot	FALSE		cannot	FALSE			public	2014-04-22
1881	"Dansk Sprognævn"	[Default policy]	DK	yellow	restricted	FALSE	6	cannot	FALSE		can	FALSE			public	2014-04-22
1941	"Danske Dyrlægeforening (Danish Veterinary Association)"	[Default policy]	DK	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2014-05-29
1903	"Danske Historiske Forening"	[Default policy]	DK	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2014-05-08
2460	"Darbose"	[Default policy]	IN	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2015-08-11
1203	"David Publishing"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE			public	2012-09-27
1851	"De Gruyter Open"	[Default policy]	DE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2018-05-02
3229	"De Gruyter"	"BE Journal of Economic Analysis & Policy"	DE	yellow	cannot	FALSE		restricted	FALSE	12	can	FALSE			public	2018-04-05
414	"De Gruyter"	[Default policy]	DE	yellow	restricted	FALSE	12	restricted	FALSE	12	can	FALSE		Paid OA options	public	2014-04-01
2947	"Debreceni Egyetem Egészségügyi Kar"	[Default policy]	HU	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2018-01-18
3085	"Debreceni Egyetem Politikatudományi és Szociológiai Intézet"	[Default policy]	HU	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2017-08-25
2751	"Debreceni Egyetem"	[Default policy]	HU	green	can	FALSE		can	FALSE		can	FALSE			public	2016-07-01
1189	"Debreceni Egyetem, Angol-Amerikai Intézet"	[Default policy]	HU	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2012-03-05
1198	"Debreceni Egyetem, Francia Tanszék"	[Default policy]	HU	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2012-04-03
2749	"Debreceni Egyetem, Gazdaságtudományi Kar"	[Default policy]	HU	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2018-01-18
1191	"Debreceni Egyetem, Hidrobiológiai Tanszék"	[Default policy]	HU	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2012-03-05
1193	"Debreceni Egyetem, Közgazdaság- és Gazdaságtudományi Kar"	[Default policy]	HU	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2012-03-05
1190	"Debreceni Egyetem, Matematika Intézet"	[Default policy]	HU	green	cannot	FALSE		can	FALSE		can	FALSE			public	2012-03-05
1188	"Debreceni Egyetem, Műszaki Kar"	[Default policy]	HU	green	can	FALSE		can	FALSE		can	FALSE			public	2012-03-05
1197	"Debreceni Egyetem, Nederlandisztika Tanszék"	[Default policy]	HU	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2012-03-05
2748	"Debreceni Egyetem, Tájvédelmi és Környezetföldrajzi Tanszék - Meteorológiai Tanszék"	[Default policy]	HU	blue	can	FALSE		cannot	FALSE		cannot	FALSE		All journals OA	public	2016-07-01
2753	"Debreceni Egyetem, Történelmi Intézet, Klasszika-filológiai és Ókortörténeti Tanszékének"	[Default policy]	HU	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2016-07-01
2752	"Debreceni Egyetem, Állam- és Jogtudományi Kar"	[Default policy]	HU	green	can	FALSE		can	FALSE		can	FALSE			public	2016-03-11
1187	"Debreceni Egyetemi Kiadó"	[Default policy]	HU	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2015-11-17
2946	"Debreceni Szemle Alapítvány"	[Default policy]	HU	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2018-01-18
485	"Decker Publishing"	[Default policy]	CA	white	unknown	FALSE		unclear	FALSE		unclear	FALSE			public	2010-02-03
1768	"Delta Publicaiones"	[Default policy]	ES	yellow	cannot	FALSE		cannot	FALSE		can	FALSE			public	2014-01-15
2216	"Dennis Barber"	[Default policy]	GB	white	cannot	FALSE		cannot	FALSE		cannot	FALSE		Paid OA options	public	2015-01-15
816	"DentaQuest"	[Default policy]	IN	blue	can	FALSE		can	FALSE		cannot	FALSE			public	2010-09-09
3036	"Department of Environmental Management, Faculty of Nature Sciences, Matej Bel University in Banská Bystrica"	[Default policy]	SK	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-07-14
1665	"Deutschen Archäologischen Instituts (DAI)"	[Default policy]	DE	white	cannot	FALSE		cannot	FALSE		cannot	FALSE			public	2013-09-25
2642	"DFV Mediengruppe"	[Default policy]	DE	yellow	restricted	FALSE	36	restricted	FALSE	36	can	FALSE			public	2015-09-03
649	"Diagnosis Press"	[Default policy]	BG	white	unknown	FALSE		restricted	TRUE		cannot	FALSE			public	2009-07-06
2411	"Digital Curation Centre"	[Default policy]	GB	green	can	FALSE		can	FALSE		can	FALSE			public	2015-07-16
504	"Digital Information Research Foundation"	[Default policy]	IN	white	restricted	FALSE	2	restricted	FALSE	2	cannot	FALSE			public	2017-06-29
1242	"Digital Peer Publishing NRW (DiPP-NRW)"	[Default policy]	DE	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-05-15
3128	"Digital ProScholar Media"	[Default policy]	RO	white	restricted	FALSE	6	restricted	FALSE	6	restricted	TRUE		All journals OA	public	2017-12-05
3206	"Dike"	[Default policy]	CH	white	restricted	FALSE	6	cannot	FALSE		cannot	FALSE			public	2018-02-27
2550	"Direct Research Journals"	[Default policy]	NG	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2015-08-19
1931	"DiscoverSys"	[Default policy]	CA	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-05-22
1373	"Disputatio Editions"	[Default policy]	ES	green	unknown	FALSE		can	FALSE		can	FALSE			public	2012-10-26
1804	"Diócesis de Coria-Cáceres, Instituto Teologico de Caceres"	[Default policy]	ES	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-03-06
2799	"Documenta Mathematica"	[Default policy]	DE	green	can	FALSE		can	FALSE		can	FALSE			public	2016-05-20
2071	"Donetsk National University, Educational and Research Institute 'Economic Cybernetics'"	[Default policy]	UA	green	cannot	FALSE		can	FALSE		can	FALSE		All journals OA	public	2014-08-13
407	"Dove Medical Press"	[Default policy]	GB	blue	can	FALSE		can	FALSE		cannot	FALSE		All journals OA	public	2014-01-30
683	"Down Syndrome Education International"	[Default policy]	GB	blue	unknown	FALSE		can	FALSE		unclear	FALSE			public	2009-11-13
1332	"Doğuş Üniversitesi (Dogus University)"	[Default policy]	TR	blue	can	FALSE		cannot	FALSE		cannot	FALSE			public	2012-09-11
1985	"Drustvo ekonomista 'Ekonomika' (Society of Economists 'Ekonomika')"	[Default policy]	RS	blue	can	FALSE		cannot	FALSE		unclear	FALSE		All journals OA	public	2014-06-12
166	"Duke University Press"	[Default policy]	US	green	cannot	FALSE		can	FALSE		can	FALSE			public	2015-04-08
782	"Dustri-Verlag"	[Default policy]	DE	white	unknown	FALSE		unclear	FALSE		unclear	FALSE			public	2010-05-26
749	"E Schweizerbart Science Publishers"	[Default policy]	DE	yellow	cannot	FALSE		cannot	FALSE		can	FALSE		Paid OA options	public	2014-12-03
524	"e-Century Publishing"	[Default policy]	US	green	can	FALSE		can	FALSE		can	FALSE		All journals OA	public	2017-03-13
